wav_filename,wav_filesize,transcript
clips/101_007-50367.wav,213164,وَأَمَّا مَنْ خَفَّتْ مَوَٰزِينُهُۥ
clips/101_007_112117.wav,370988,وَأَمَّا مَنْ خَفَّتْ مَوَٰزِينُهُۥ
clips/101_007_552286.wav,253658,وَأَمَّا مَنْ خَفَّتْ مَوَٰزِينُهُۥ
clips/101_007_988591.wav,995372,وَأَمَّا مَنْ خَفَّتْ مَوَٰزِينُهُۥ
clips/101_008_262234.wav,695852,فَأُمُّهُۥ هَاوِيَةٞ
clips/101_008_566849.wav,294956,فَأُمُّهُۥ هَاوِيَةٞ
clips/101_008_860744.wav,200340,فَأُمُّهُۥ هَاوِيَةٞ
clips/101_009-35330.wav,221228,وَمَآ أَدْر۪يٰكَ مَا هِيَهْ
clips/101_009_248321.wav,527660,وَمَآ أَدْر۪يٰكَ مَا هِيَهْ
clips/101_009_434724.wav,283858,وَمَآ أَدْر۪يٰكَ مَا هِيَهْ
clips/101_009_568942.wav,981548,وَمَآ أَدْر۪يٰكَ مَا هِيَهْ
clips/101_010-23362.wav,111788,نَارٌ حَامِيَةٌ
clips/101_010_165529.wav,138974,نَارٌ حَامِيَةٌ
clips/102_001-59049.wav,134828,اَلْه۪يٰكُمُ اُ۬لتَّكَاثُرُ
clips/102_001_123259.wav,224432,اَلْه۪يٰكُمُ اُ۬لتَّكَاثُرُ
clips/102_001_451874.wav,168162,اَلْه۪يٰكُمُ اُ۬لتَّكَاثُرُ
clips/102_001_570455.wav,631340,اَلْه۪يٰكُمُ اُ۬لتَّكَاثُرُ
clips/102_002-53986.wav,162476,حَتَّىٰ زُرْتُمُ اُ۬لْمَقَابِرَ
clips/102_002_107583.wav,194244,حَتَّىٰ زُرْتُمُ اُ۬لْمَقَابِرَ
clips/102_002_228457.wav,705068,حَتَّىٰ زُرْتُمُ اُ۬لْمَقَابِرَ
clips/102_002_712113.wav,327212,حَتَّىٰ زُرْتُمُ اُ۬لْمَقَابِرَ
clips/102_003-51836.wav,229292,كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_003_543571.wav,870956,كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_003_996915.wav,230444,كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_004-64985.wav,263852,ثُمَّ كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_004_550649.wav,168236,ثُمَّ كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_004_804601.wav,1147436,ثُمَّ كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_004_938795.wav,314674,ثُمَّ كَلَّا سَوْفَ تَعْلَمُونَ
clips/102_005-45259.wav,288044,كَلَّا لَوْ تَعْلَمُونَ عِلْمَ اَ۬لْيَقِينِ
clips/102_005_139692.wav,230444,كَلَّا لَوْ تَعْلَمُونَ عِلْمَ اَ۬لْيَقِينِ
clips/102_006-71170.wav,173996,لَتَرَوُنَّ اَ۬لْجَحِيمَ
clips/102_006_491456.wav,260396,لَتَرَوُنَّ اَ۬لْجَحِيمَ
clips/102_006_617918.wav,967724,لَتَرَوُنَّ اَ۬لْجَحِيمَ
clips/102_007-34269.wav,282284,ثُمَّ لَتَرَوُنَّهَا عَيْنَ اَ۬لْيَقِينِ
clips/102_007_668035.wav,395348,ثُمَّ لَتَرَوُنَّهَا عَيْنَ اَ۬لْيَقِينِ
clips/102_007_849942.wav,511532,ثُمَّ لَتَرَوُنَّهَا عَيْنَ اَ۬لْيَقِينِ
clips/102_007_982617.wav,1400876,ثُمَّ لَتَرَوُنَّهَا عَيْنَ اَ۬لْيَقِينِ
clips/103_001-23548.wav,220076,وَالْعَصْرِ إِنَّ اَ۬لِانسَٰنَ لَفِے خُسْرٍ
clips/103_001_666901.wav,1290284,وَالْعَصْرِ إِنَّ اَ۬لِانسَٰنَ لَفِے خُسْرٍ
clips/103_001_793573.wav,306472,وَالْعَصْرِ إِنَّ اَ۬لِانسَٰنَ لَفِے خُسْرٍ
clips/103_002-64623.wav,445868,اِلَّا اَ۬لذِينَ ءَامَنُواْ وَعَمِلُواْ اُ۬لصَّٰلِحَٰتِ وَتَوَاصَوْاْ بِالْحَقِّ
clips/103_002_562437.wav,441044,اِلَّا اَ۬لذِينَ ءَامَنُواْ وَعَمِلُواْ اُ۬لصَّٰلِحَٰتِ وَتَوَاصَوْاْ بِالْحَقِّ
clips/103_002_880137.wav,1764908,اِلَّا اَ۬لذِينَ ءَامَنُواْ وَعَمِلُواْ اُ۬لصَّٰلِحَٰتِ وَتَوَاصَوْاْ بِالْحَقِّ
clips/103_003-18484.wav,138284,وَتَوَاصَوْاْ بِالصَّبْرِ
clips/103_003_635154.wav,493100,وَتَوَاصَوْاْ بِالصَّبْرِ
clips/103_003_859045.wav,115280,وَتَوَاصَوْاْ بِالصَّبْرِ
clips/104_001-89843.wav,177452,وَيْلٞ لِّكُلِّ هُمَزَةٖ لُّمَزَةٍ
clips/104_001_574697.wav,221490,وَيْلٞ لِّكُلِّ هُمَزَةٖ لُّمَزَةٍ
clips/104_001_888536.wav,150254,وَيْلٞ لِّكُلِّ هُمَزَةٖ لُّمَزَةٍ
clips/104_002-63346.wav,186668,اِ۬لذِے جَمَعَ مَالاٗ وَعَدَّدَهُۥ
clips/104_002_129012.wav,221228,اِ۬لذِے جَمَعَ مَالاٗ وَعَدَّدَهُۥ
clips/104_002_189116.wav,990764,اِ۬لذِے جَمَعَ مَالاٗ وَعَدَّدَهُۥ
clips/104_002_312215.wav,252906,اِ۬لذِے جَمَعَ مَالاٗ وَعَدَّدَهُۥ
clips/104_003-52642.wav,238508,يَحْسِبُ أَنَّ مَالَهُۥٓ أَخْلَدَهُۥ
clips/104_003_284509.wav,336140,يَحْسِبُ أَنَّ مَالَهُۥٓ أَخْلَدَهُۥ
clips/104_003_537153.wav,1271852,يَحْسِبُ أَنَّ مَالَهُۥٓ أَخْلَدَهُۥ
clips/104_003_645330.wav,322604,يَحْسِبُ أَنَّ مَالَهُۥٓ أَخْلَدَهُۥ
clips/104_004-48272.wav,256940,كَلَّا لَيُنۢبَذَنَّ فِے اِ۬لْحُطَمَةِ
clips/104_004_330065.wav,1142828,كَلَّا لَيُنۢبَذَنَّ فِے اِ۬لْحُطَمَةِ
clips/104_004_516617.wav,389420,كَلَّا لَيُنۢبَذَنَّ فِے اِ۬لْحُطَمَةِ
clips/104_004_762300.wav,349578,كَلَّا لَيُنۢبَذَنَّ فِے اِ۬لْحُطَمَةِ
clips/104_005-11346.wav,223532,وَمَآ أَدْر۪يٰكَ مَا اَ۬لْحُطَمَةُ
clips/104_005_127102.wav,576044,وَمَآ أَدْر۪يٰكَ مَا اَ۬لْحُطَمَةُ
clips/104_005_780811.wav,1069100,وَمَآ أَدْر۪يٰكَ مَا اَ۬لْحُطَمَةُ
clips/104_006-59828.wav,159020,نَارُ اُ۬للَّهِ اِ۬لْمُوقَدَةُ
clips/104_006_332722.wav,322604,نَارُ اُ۬للَّهِ اِ۬لْمُوقَدَةُ
clips/104_006_805445.wav,178736,نَارُ اُ۬للَّهِ اِ۬لْمُوقَدَةُ
clips/104_007-14084.wav,188972,اُ۬لتِے تَطَّلِعُ عَلَى اَ۬لَافْـِٕدَةِ
clips/104_007_521110.wav,222920,اُ۬لتِے تَطَّلِعُ عَلَى اَ۬لَافْـِٕدَةِ
clips/104_007_985526.wav,861740,اُ۬لتِے تَطَّلِعُ عَلَى اَ۬لَافْـِٕدَةِ
clips/104_008-15199.wav,195884,إِنَّهَا عَلَيْهِم مُّوصَدَةٞ
clips/104_008_437555.wav,267422,إِنَّهَا عَلَيْهِم مُّوصَدَةٞ
clips/104_008_527231.wav,444716,إِنَّهَا عَلَيْهِم مُّوصَدَةٞ
clips/104_009-25315.wav,146348,فِے عَمَدٖ مُّمَدَّدَةٍ
clips/104_009_155644.wav,847916,فِے عَمَدٖ مُّمَدَّدَةٍ
clips/104_009_687604.wav,354860,فِے عَمَدٖ مُّمَدَّدَةٍ
clips/104_009_694972.wav,213412,فِے عَمَدٖ مُّمَدَّدَةٍ
clips/105_001-50390.wav,284588,اَلَمْ تَرَ كَيْفَ فَعَلَ رَبُّكَ بِأَصْحَٰبِ اِ۬لْفِيلِ
clips/105_001_526121.wav,369714,اَلَمْ تَرَ كَيْفَ فَعَلَ رَبُّكَ بِأَصْحَٰبِ اِ۬لْفِيلِ
clips/105_002-59136.wav,236204,أَلَمْ يَجْعَلْ كَيْدَهُمْ فِے تَضْلِيلٖ
clips/105_002_410704.wav,221228,أَلَمْ يَجْعَلْ كَيْدَهُمْ فِے تَضْلِيلٖ
clips/105_002_418074.wav,318136,أَلَمْ يَجْعَلْ كَيْدَهُمْ فِے تَضْلِيلٖ
clips/105_002_643698.wav,1101356,أَلَمْ يَجْعَلْ كَيْدَهُمْ فِے تَضْلِيلٖ
clips/105_003-70384.wav,232748,وَأَرْسَلَ عَلَيْهِمْ طَيْراً اَبَابِيلَ
clips/105_003_402579.wav,1101356,وَأَرْسَلَ عَلَيْهِمْ طَيْراً اَبَابِيلَ
clips/105_003_808247.wav,300914,وَأَرْسَلَ عَلَيْهِمْ طَيْراً اَبَابِيلَ
clips/105_003_981190.wav,212012,وَأَرْسَلَ عَلَيْهِمْ طَيْراً اَبَابِيلَ
clips/105_004-96594.wav,299564,تَرْمِيهِم بِحِجَارَةٖ مِّن سِجِّيلٖ
clips/105_004_211925.wav,445518,تَرْمِيهِم بِحِجَارَةٖ مِّن سِجِّيلٖ
clips/105_004_889567.wav,1612844,تَرْمِيهِم بِحِجَارَةٖ مِّن سِجِّيلٖ
clips/105_005-73663.wav,220076,فَجَعَلَهُمْ كَعَصْفٖ مَّاكُولٖ
clips/105_005_110917.wav,221228,فَجَعَلَهُمْ كَعَصْفٖ مَّاكُولٖ
clips/105_005_160295.wav,1179692,فَجَعَلَهُمْ كَعَصْفٖ مَّاكُولٖ
clips/106_001-93525.wav,178604,لِّإِيلَٰفِ قُرَيْشٍ
clips/106_001_226516.wav,277398,لِّإِيلَٰفِ قُرَيْشٍ
clips/106_001_693837.wav,1092140,لِّإِيلَٰفِ قُرَيْشٍ
clips/106_002-38778.wav,372140,اِيلَٰفِهِمْ رِحْلَةَ اَ۬لشِّتَآءِ وَالصَّيْفِ
clips/106_002_745368.wav,1857068,اِيلَٰفِهِمْ رِحْلَةَ اَ۬لشِّتَآءِ وَالصَّيْفِ
clips/106_002_906609.wav,469174,اِيلَٰفِهِمْ رِحْلَةَ اَ۬لشِّتَآءِ وَالصَّيْفِ
clips/106_003-68774.wav,215468,فَلْيَعْبُدُواْ رَبَّ هَٰذَا اَ۬لْبَيْتِ
clips/106_003_257070.wav,1133612,فَلْيَعْبُدُواْ رَبَّ هَٰذَا اَ۬لْبَيْتِ
clips/106_003_515527.wav,274220,فَلْيَعْبُدُواْ رَبَّ هَٰذَا اَ۬لْبَيْتِ
clips/106_003_647676.wav,304418,فَلْيَعْبُدُواْ رَبَّ هَٰذَا اَ۬لْبَيْتِ
clips/106_004-14903.wav,281132,اِ۬لذِےٓ أَطْعَمَهُم مِّن جُوعٖ
clips/106_004_127746.wav,352844,اِ۬لذِےٓ أَطْعَمَهُم مِّن جُوعٖ
clips/106_004_473060.wav,1345580,اِ۬لذِےٓ أَطْعَمَهُم مِّن جُوعٖ
clips/106_004_739777.wav,396944,اِ۬لذِےٓ أَطْعَمَهُم مِّن جُوعٖ
clips/106_005-26406.wav,235052,وَءَامَنَهُم مِّنْ خَوْفٍ
clips/106_005_259805.wav,1188908,وَءَامَنَهُم مِّنْ خَوْفٍ
clips/106_005_449802.wav,273932,وَءَامَنَهُم مِّنْ خَوْفٍ
clips/106_005_958607.wav,370290,وَءَامَنَهُم مِّنْ خَوْفٍ
clips/107_001-90920.wav,311084,اَرَٰٓيْتَ اَ۬لذِے يُكَذِّبُ بِالدِّينِ
clips/107_001_258828.wav,395456,اَرَٰٓيْتَ اَ۬لذِے يُكَذِّبُ بِالدِّينِ
clips/107_001_755565.wav,1575980,اَرَٰٓيْتَ اَ۬لذِے يُكَذِّبُ بِالدِّينِ
clips/107_001_824108.wav,611504,اَرَٰٓيْتَ اَ۬لذِے يُكَذِّبُ بِالدِّينِ
clips/107_002-48107.wav,225836,فَذَٰلِكَ اَ۬لذِے يَدُعُّ اُ۬لْيَتِيمَ
clips/107_002_663174.wav,283632,فَذَٰلِكَ اَ۬لذِے يَدُعُّ اُ۬لْيَتِيمَ
clips/107_002_896169.wav,405548,فَذَٰلِكَ اَ۬لذِے يَدُعُّ اُ۬لْيَتِيمَ
clips/107_002_970464.wav,1050668,فَذَٰلِكَ اَ۬لذِے يَدُعُّ اُ۬لْيَتِيمَ
clips/107_003-40416.wav,274220,وَلَا يَحُضُّ عَلَىٰ طَعَامِ اِ۬لْمِسْكِينِ
clips/107_003_127585.wav,1207340,وَلَا يَحُضُّ عَلَىٰ طَعَامِ اِ۬لْمِسْكِينِ
clips/107_003_411021.wav,417338,وَلَا يَحُضُّ عَلَىٰ طَعَامِ اِ۬لْمِسْكِينِ
clips/107_003_923344.wav,325726,وَلَا يَحُضُّ عَلَىٰ طَعَامِ اِ۬لْمِسْكِينِ
clips/107_004-88235.wav,212012,فَوَيْلٞ لِّلْمُصَلِّينَ
clips/107_004_538968.wav,249782,فَوَيْلٞ لِّلْمُصَلِّينَ
clips/107_004_575493.wav,241810,فَوَيْلٞ لِّلْمُصَلِّينَ
clips/107_004_577338.wav,940076,فَوَيْلٞ لِّلْمُصَلِّينَ
clips/107_005-38197.wav,296108,اَ۬لذِينَ هُمْ عَن صَلَاتِهِمْ سَاهُونَ
clips/107_005_690990.wav,1557548,اَ۬لذِينَ هُمْ عَن صَلَاتِهِمْ سَاهُونَ
clips/107_005_866254.wav,516140,اَ۬لذِينَ هُمْ عَن صَلَاتِهِمْ سَاهُونَ
clips/107_006_461661.wav,578938,اَ۬لذِينَ هُمْ يُرَآءُونَ وَيَمْنَعُونَ اَ۬لْمَاعُونَ
clips/107_006_589597.wav,2170412,اَ۬لذِينَ هُمْ يُرَآءُونَ وَيَمْنَعُونَ اَ۬لْمَاعُونَ
clips/108_001-11472.wav,247724,إِنَّآ أَعْطَيْنَٰكَ اَ۬لْكَوْثَرَ
clips/108_001_336796.wav,1221164,إِنَّآ أَعْطَيْنَٰكَ اَ۬لْكَوْثَرَ
clips/108_001_633068.wav,313838,إِنَّآ أَعْطَيْنَٰكَ اَ۬لْكَوْثَرَ
clips/108_002-81244.wav,139436,فَصَلِّ لِرَبِّكَ وَانْحَرِ
clips/108_002_166795.wav,645164,فَصَلِّ لِرَبِّكَ وَانْحَرِ
clips/108_002_187562.wav,150956,فَصَلِّ لِرَبِّكَ وَانْحَرِ
clips/108_002_522318.wav,191826,فَصَلِّ لِرَبِّكَ وَانْحَرِ
clips/108_003-34660.wav,160172,اِنَّ شَانِئَكَ هُوَ اَ۬لَابْتَرُ
clips/108_003_440516.wav,861740,اِنَّ شَانِئَكَ هُوَ اَ۬لَابْتَرُ
clips/108_003_763809.wav,219438,اِنَّ شَانِئَكَ هُوَ اَ۬لَابْتَرُ
clips/108_003_785820.wav,177452,اِنَّ شَانِئَكَ هُوَ اَ۬لَابْتَرُ
clips/109_001-19972.wav,248876,قُلْ يَٰٓأَيُّهَا اَ۬لْكَٰفِرُونَ
clips/109_001_138947.wav,316906,قُلْ يَٰٓأَيُّهَا اَ۬لْكَٰفِرُونَ
clips/109_001_220567.wav,304622,قُلْ يَٰٓأَيُّهَا اَ۬لْكَٰفِرُونَ
clips/109_002-41946.wav,265004,لَآ أَعْبُدُ مَا تَعْبُدُونَ
clips/109_002_376180.wav,1188908,لَآ أَعْبُدُ مَا تَعْبُدُونَ
clips/109_002_721508.wav,325222,لَآ أَعْبُدُ مَا تَعْبُدُونَ
clips/109_002_913251.wav,313388,لَآ أَعْبُدُ مَا تَعْبُدُونَ
clips/109_003_165596.wav,445978,وَلَآ أَنتُمْ عَٰبِدُونَ مَآ أَعْبُدُ
clips/109_003_184969.wav,494252,وَلَآ أَنتُمْ عَٰبِدُونَ مَآ أَعْبُدُ
clips/109_004-97626.wav,260396,وَلَآ أَنَا عَابِدٞ مَّا عَبَدتُّمْ
clips/109_004_139737.wav,1313324,وَلَآ أَنَا عَابِدٞ مَّا عَبَدتُّمْ
clips/109_004_242431.wav,360004,وَلَآ أَنَا عَابِدٞ مَّا عَبَدتُّمْ
clips/109_005-95520.wav,324908,وَلَآ أَنتُمْ عَٰبِدُونَ مَآ أَعْبُدُ
clips/109_005_412573.wav,486188,وَلَآ أَنتُمْ عَٰبِدُونَ مَآ أَعْبُدُ
clips/109_005_765593.wav,1589804,وَلَآ أَنتُمْ عَٰبِدُونَ مَآ أَعْبُدُ
clips/109_005_968005.wav,496690,وَلَآ أَنتُمْ عَٰبِدُونَ مَآ أَعْبُدُ
clips/109_006_138207.wav,246006,لَكُمْ دِينُكُمْ وَلِيَ دِينِ
clips/109_006_488937.wav,168236,لَكُمْ دِينُكُمْ وَلِيَ دِينِ
clips/109_006_989822.wav,912428,لَكُمْ دِينُكُمْ وَلِيَ دِينِ
clips/110_001_178898.wav,295928,إِذَا جَآءَ نَصْرُ اُ۬للَّهِ وَالْفَتْحُ
clips/110_001_617317.wav,315210,إِذَا جَآءَ نَصْرُ اُ۬للَّهِ وَالْفَتْحُ
clips/110_001_684616.wav,1129004,إِذَا جَآءَ نَصْرُ اُ۬للَّهِ وَالْفَتْحُ
clips/110_002_457187.wav,349100,وَرَأَيْتَ اَ۬لنَّاسَ يَدْخُلُونَ فِے دِينِ اِ۬للَّهِ أَفْوَاجاٗ
clips/110_002_545730.wav,428568,وَرَأَيْتَ اَ۬لنَّاسَ يَدْخُلُونَ فِے دِينِ اِ۬للَّهِ أَفْوَاجاٗ
clips/110_002_645205.wav,1520684,وَرَأَيْتَ اَ۬لنَّاسَ يَدْخُلُونَ فِے دِينِ اِ۬للَّهِ أَفْوَاجاٗ
clips/110_003_127958.wav,353708,فَسَبِّحْ بِحَمْدِ رَبِّكَ وَاسْتَغْفِرْهُ إِنَّهُۥ كَانَ تَوَّاباٗ
clips/110_003_279835.wav,1709612,فَسَبِّحْ بِحَمْدِ رَبِّكَ وَاسْتَغْفِرْهُ إِنَّهُۥ كَانَ تَوَّاباٗ
clips/111_001_455056.wav,1364012,تَبَّتْ يَدَآ أَبِے لَهَبٖ وَتَبَّ
clips/111_001_635123.wav,309230,تَبَّتْ يَدَآ أَبِے لَهَبٖ وَتَبَّ
clips/111_001_921608.wav,359084,تَبَّتْ يَدَآ أَبِے لَهَبٖ وَتَبَّ
clips/111_002-89809.wav,315692,مَآ أَغْن۪ىٰ عَنْهُ مَالُهُۥ وَمَا كَسَبَ
clips/111_002_610585.wav,365502,مَآ أَغْن۪ىٰ عَنْهُ مَالُهُۥ وَمَا كَسَبَ
clips/111_002_650285.wav,358316,مَآ أَغْن۪ىٰ عَنْهُ مَالُهُۥ وَمَا كَسَبَ
clips/111_003-31985.wav,194732,سَيَصْلَىٰ نَاراٗ ذَاتَ لَهَبٖ
clips/111_003_517927.wav,256390,سَيَصْلَىٰ نَاراٗ ذَاتَ لَهَبٖ
clips/111_003_995681.wav,912428,سَيَصْلَىٰ نَاراٗ ذَاتَ لَهَبٖ
clips/111_004-99008.wav,197036,وَامْرَأَتُهُۥ حَمَّالَةُ اُ۬لْحَطَبِ
clips/111_004_239410.wav,258824,وَامْرَأَتُهُۥ حَمَّالَةُ اُ۬لْحَطَبِ
clips/111_004_430668.wav,926252,وَامْرَأَتُهُۥ حَمَّالَةُ اُ۬لْحَطَبِ
clips/111_004_912433.wav,216620,وَامْرَأَتُهُۥ حَمَّالَةُ اُ۬لْحَطَبِ
clips/111_005-61605.wav,212012,فِے جِيدِهَا حَبْلٞ مِّن مَّسَدٖ
clips/111_005_142287.wav,225836,فِے جِيدِهَا حَبْلٞ مِّن مَّسَدٖ
clips/111_005_352249.wav,1023020,فِے جِيدِهَا حَبْلٞ مِّن مَّسَدٖ
clips/112_001-70492.wav,131372,قُلْ هُوَ اَ۬للَّهُ أَحَدٌ
clips/112_001_492425.wav,159676,قُلْ هُوَ اَ۬للَّهُ أَحَدٌ
clips/112_001_605268.wav,608300,قُلْ هُوَ اَ۬للَّهُ أَحَدٌ
clips/112_001_902129.wav,96632,قُلْ هُوَ اَ۬للَّهُ أَحَدٌ
clips/112_002-84875.wav,99116,اِ۬للَّهُ اُ۬لصَّمَدُ
clips/112_002_169894.wav,140246,اِ۬للَّهُ اُ۬لصَّمَدُ
clips/112_002_299726.wav,119852,اِ۬للَّهُ اُ۬لصَّمَدُ
clips/112_003-41612.wav,131372,لَمْ يَلِدْ وَلَمْ يُولَدْ
clips/112_003_201435.wav,150956,لَمْ يَلِدْ وَلَمْ يُولَدْ
clips/112_003_250575.wav,165430,لَمْ يَلِدْ وَلَمْ يُولَدْ
clips/112_003_685150.wav,608300,لَمْ يَلِدْ وَلَمْ يُولَدْ
clips/112_004-44450.wav,168236,وَلَمْ يَكُن لَّهُۥ كُفُؤاً اَحَدٞ
clips/112_004_280982.wav,723500,وَلَمْ يَكُن لَّهُۥ كُفُؤاً اَحَدٞ
clips/113_001-60261.wav,134828,قُلَ اَعُوذُ بِرَبِّ اِ۬لْفَلَقِ
clips/113_001_527996.wav,142190,قُلَ اَعُوذُ بِرَبِّ اِ۬لْفَلَقِ
clips/113_002-65598.wav,131372,مِن شَرِّ مَا خَلَقَ
clips/113_002_579079.wav,235052,مِن شَرِّ مَا خَلَقَ
clips/113_002_683737.wav,626732,مِن شَرِّ مَا خَلَقَ
clips/113_002_699100.wav,184922,مِن شَرِّ مَا خَلَقَ
clips/113_003_635464.wav,389420,وَمِن شَرِّ غَاسِقٍ اِذَا وَقَبَ
clips/113_003_690929.wav,907820,وَمِن شَرِّ غَاسِقٍ اِذَا وَقَبَ
clips/113_003_722845.wav,251344,وَمِن شَرِّ غَاسِقٍ اِذَا وَقَبَ
clips/113_004_231235.wav,321158,وَمِن شَرِّ اِ۬لنَّفَّٰثَٰتِ فِے اِ۬لْعُقَدِ
clips/113_004_483671.wav,256940,وَمِن شَرِّ اِ۬لنَّفَّٰثَٰتِ فِے اِ۬لْعُقَدِ
clips/113_005-60740.wav,200492,وَمِن شَرِّ حَاسِدٍ اِذَا حَسَدَ
clips/113_005_123962.wav,267566,وَمِن شَرِّ حَاسِدٍ اِذَا حَسَدَ
clips/113_005_182072.wav,199340,وَمِن شَرِّ حَاسِدٍ اِذَا حَسَدَ
clips/113_005_724507.wav,917036,وَمِن شَرِّ حَاسِدٍ اِذَا حَسَدَ
clips/114_001_428815.wav,1032236,قُلَ اَعُوذُ بِرَبِّ اِ۬لنَّاسِ
clips/114_001_524933.wav,284462,قُلَ اَعُوذُ بِرَبِّ اِ۬لنَّاسِ
clips/114_001_808750.wav,252080,قُلَ اَعُوذُ بِرَبِّ اِ۬لنَّاسِ
clips/114_002-84447.wav,123308,مَلِكِ اِ۬لنَّاسِ
clips/114_002_156250.wav,179756,مَلِكِ اِ۬لنَّاسِ
clips/114_002_359284.wav,238864,مَلِكِ اِ۬لنَّاسِ
clips/114_003-79796.wav,146348,إِلَٰهِ اِ۬لنَّاسِ
clips/114_003_605618.wav,889388,إِلَٰهِ اِ۬لنَّاسِ
clips/114_003_733304.wav,263904,إِلَٰهِ اِ۬لنَّاسِ
clips/114_004_524113.wav,1336364,مِن شَرِّ اِ۬لْوَسْوَاسِ اِ۬لْخَنَّاسِ
clips/114_004_884313.wav,376222,مِن شَرِّ اِ۬لْوَسْوَاسِ اِ۬لْخَنَّاسِ
clips/114_004_891749.wav,472364,مِن شَرِّ اِ۬لْوَسْوَاسِ اِ۬لْخَنَّاسِ
clips/114_005-25144.wav,296108,اِ۬لذِے يُوَسْوِسُ فِے صُدُورِ اِ۬لنَّاسِ
clips/114_005_144643.wav,359302,اِ۬لذِے يُوَسْوِسُ فِے صُدُورِ اِ۬لنَّاسِ
clips/114_005_306130.wav,447020,اِ۬لذِے يُوَسْوِسُ فِے صُدُورِ اِ۬لنَّاسِ
clips/114_005_517886.wav,1294892,اِ۬لذِے يُوَسْوِسُ فِے صُدُورِ اِ۬لنَّاسِ
clips/114_006-85182.wav,208556,مِنَ اَ۬لْجِنَّةِ وَالنَّاسِ
clips/114_006_227071.wav,437804,مِنَ اَ۬لْجِنَّةِ وَالنَّاسِ
clips/114_006_363390.wav,1184300,مِنَ اَ۬لْجِنَّةِ وَالنَّاس
clips/114_006_607886.wav,347092,مِنَ اَ۬لْجِنَّةِ وَالنَّاسِ
clips/098_001_920155.wav,2492972,لَمْ يَكُنِ اِ۬لذِينَ كَفَرُواْ مِنَ اَهْلِ اِ۬لْكِتَٰبِ وَالْمُشْرِكِينَ مُنفَكِّينَ حَتَّىٰ تَاتِيَهُمُ اُ۬لْبَيِّنَةُ
clips/091_014_434836.wav,602736,فَكَذَّبُوهُ فَعَقَرُوهَا فَدَمْدَمَ عَلَيْهِمْ رَبُّهُم بِذَنۢبِهِمْ فَسَوَّيٰهَا
